trip_id,arrival_time,departure_time,stop_sequence,stop_id
22-1-1-79320,22:10:00,22:10:15,6,125201
22-1-1-79320,22:11:00,22:11:15,7,427501
22-1-1-79320,22:12:00,22:12:15,8,427404
22-1-1-79320,22:13:00,22:13:15,9,427202
22-1-1-79320,22:15:00,22:15:15,10,679421
22-1-1-79320,22:16:00,22:16:15,11,679101
22-1-1-79320,22:18:00,22:18:15,12,119321
22-1-1-79320,22:20:00,22:20:15,13,116821
22-1-1-79320,22:21:00,22:21:15,14,114601
22-2-2022-81180,22:33:00,22:33:15,1,114602
22-2-2022-81180,22:34:00,22:34:15,2,116822
22-2-2022-81180,22:35:00,22:35:15,3,119322
22-2-2022-81180,22:36:00,22:36:15,4,679102
22-2-2022-81180,22:37:00,22:37:15,5,679422
22-2-2022-81180,22:39:00,22:39:15,6,427201
22-2-2022-81180,22:40:00,22:40:15,7,427403
22-2-2022-81180,22:42:00,22:42:15,8,427502
22-2-2022-81180,22:43:00,22:43:15,9,125202
22-2-2022-81180,22:44:00,22:44:15,10,125602
22-2-2022-81180,22:45:00,22:45:15,11,126102
22-2-2022-81180,22:47:00,22:47:15,12,69522
22-2-2022-81180,22:48:00,22:48:15,13,69702
22-2-2022-81180,22:50:00,22:50:15,14,69601
22-1-1-83520,23:12:00,23:12:15,1,69601
22-1-1-83520,23:14:00,23:14:15,2,69701
22-1-1-83520,23:15:00,23:15:15,3,69501
22-1-1-83520,23:17:00,23:18:15,4,126101
22-1-1-83520,23:19:00,23:19:15,5,125601
22-1-1-83520,23:20:00,23:20:15,6,125201
22-1-1-83520,23:21:00,23:21:15,7,427501
22-1-1-83520,23:22:00,23:22:15,8,427404
22-1-1-83520,23:23:00,23:23:15,9,427202
22-1-1-83520,23:25:00,23:25:15,10,679421
22-1-1-83520,23:26:00,23:26:15,11,679101
22-1-1-83520,23:28:00,23:28:15,12,119321
22-1-1-83520,23:30:00,23:30:15,13,116821
22-1-1-83520,23:31:00,23:31:15,14,114601
22-102-1-16920,04:42:00,04:42:15,1,114424
22-102-1-16920,04:44:00,04:44:15,2,115122
22-102-1-16920,04:46:00,04:46:15,3,427402
22-102-1-16920,04:48:00,04:48:15,4,427502
22-102-1-16920,04:49:00,04:49:15,5,125202
22-102-1-16920,04:50:00,04:50:15,6,125602
22-102-1-16920,04:52:00,04:52:15,7,126102
22-102-1-16920,04:54:00,04:54:15,8,69522
22-102-1-16920,04:55:00,04:55:15,9,69702
22-102-1-16920,04:57:00,04:57:15,10,69601
22-1-1-18120,05:02:00,05:02:15,1,69601
22-1-1-18120,05:04:00,05:04:15,2,69701
22-1-1-18120,05:05:00,05:05:15,3,69501
22-1-1-18120,05:07:00,05:08:15,4,126101
22-1-1-18120,05:09:00,05:09:15,5,125601
22-1-1-18120,05:10:00,05:10:15,6,125201
22-1-1-18120,05:11:00,05:11:15,7,427501
22-1-1-18120,05:12:00,05:12:15,8,427404
22-1-1-18120,05:13:00,05:13:15,9,427202
22-1-1-18120,05:15:00,05:15:15,10,679421
22-1-1-18120,05:16:00,05:16:15,11,679101
22-1-1-18120,05:18:00,05:18:15,12,119321
22-1-1-18120,05:20:00,05:20:15,13,116821
22-1-1-18120,05:21:00,05:21:15,14,114601
22-2-1022-23580,06:33:00,06:33:15,1,114602
22-2-1022-23580,06:34:00,06:34:15,2,116822
22-2-1022-23580,06:35:00,06:36:15,3,119322
22-2-1022-23580,06:37:00,06:37:15,4,679102
22-2-1022-23580,06:38:00,06:38:15,5,679422
22-2-1022-23580,06:40:00,06:40:15,6,427201
22-2-1022-23580,06:41:00,06:41:15,7,427403
22-2-1022-23580,06:43:00,06:43:15,8,427502
22-2-1022-23580,06:44:00,06:44:15,9,125202
22-2-1022-23580,06:45:00,06:45:15,10,125602
22-2-1022-23580,06:47:00,06:47:15,11,126102
22-2-1022-23580,06:49:00,06:49:15,12,69522
22-2-1022-23580,06:50:00,06:50:15,13,69702
22-2-1022-23580,06:52:00,06:52:15,14,69601
22-1-1-25320,07:02:00,07:02:15,1,69601
22-1-1-25320,07:04:00,07:04:15,2,69701
22-1-1-25320,07:05:00,07:05:15,3,69501
22-1-1-25320,07:07:00,07:08:15,4,126101
22-1-1-25320,07:09:00,07:09:15,5,125601
22-1-1-25320,07:10:00,07:10:15,6,125201
22-1-1-25320,07:11:00,07:11:15,7,427501
22-1-1-25320,07:12:00,07:12:15,8,427404
22-1-1-25320,07:13:00,07:13:15,9,427202
22-1-1-25320,07:15:00,07:15:15,10,679421
22-1-1-25320,07:16:00,07:16:15,11,679101
22-1-1-25320,07:18:00,07:18:15,12,119321
22-1-1-25320,07:20:00,07:20:15,13,116821
22-1-1-25320,07:21:00,07:21:15,14,114601
22-2-1022-30780,08:33:00,08:33:15,1,114602
22-2-1022-30780,08:34:00,08:34:15,2,116822
22-2-1022-30780,08:35:00,08:36:15,3,119322
22-2-1022-30780,08:37:00,08:37:15,4,679102
22-2-1022-30780,08:38:00,08:38:15,5,679422
22-2-1022-30780,08:40:00,08:40:15,6,427201
22-2-1022-30780,08:41:00,08:41:15,7,427403
22-2-1022-30780,08:43:00,08:43:15,8,427502
22-2-1022-30780,08:44:00,08:44:15,9,125202
22-2-1022-30780,08:45:00,08:45:15,10,125602
22-2-1022-30780,08:47:00,08:47:15,11,126102
22-2-1022-30780,08:49:00,08:49:15,12,69522
22-2-1022-30780,08:50:00,08:50:15,13,69702
22-2-1022-30780,08:52:00,08:52:15,14,69601
22-1-1-32520,09:02:00,09:02:15,1,69601
22-1-1-32520,09:04:00,09:04:15,2,69701
22-1-1-32520,09:05:00,09:05:15,3,69501
22-1-1-32520,09:07:00,09:08:15,4,126101
22-1-1-32520,09:09:00,09:09:15,5,125601
22-1-1-32520,09:10:00,09:10:15,6,125201
22-1-1-32520,09:11:00,09:11:15,7,427501
22-1-1-32520,09:12:00,09:12:15,8,427404
22-1-1-32520,09:13:00,09:13:15,9,427202
22-1-1-32520,09:15:00,09:15:15,10,679421
22-1-1-32520,09:16:00,09:16:15,11,679101
22-1-1-32520,09:18:00,09:18:15,12,119321
22-1-1-32520,09:20:00,09:20:15,13,116821
22-1-1-32520,09:21:00,09:21:15,14,114601
22-2-1022-37980,10:33:00,10:33:15,1,114602
22-2-1022-37980,10:34:00,10:34:15,2,116822
22-2-1022-37980,10:35:00,10:36:15,3,119322
22-2-1022-37980,10:37:00,10:37:15,4,679102
22-2-1022-37980,10:38:00,10:38:15,5,679422
22-2-1022-37980,10:40:00,10:40:15,6,427201
22-2-1022-37980,10:41:00,10:41:15,7,427403
22-2-1022-37980,10:43:00,10:43:15,8,427502
22-2-1022-37980,10:44:00,10:44:15,9,125202
22-2-1022-37980,10:45:00,10:45:15,10,125602
22-2-1022-37980,10:47:00,10:47:15,11,126102
22-2-1022-37980,10:49:00,10:49:15,12,69522
22-2-1022-37980,10:50:00,10:50:15,13,69702
22-2-1022-37980,10:52:00,10:52:15,14,69601
22-1-1-39720,11:02:00,11:02:15,1,69601
22-1-1-39720,11:04:00,11:04:15,2,69701
22-1-1-39720,11:05:00,11:05:15,3,69501
22-1-1-39720,11:07:00,11:08:15,4,126101
22-1-1-39720,11:09:00,11:09:15,5,125601
22-1-1-39720,11:10:00,11:10:15,6,125201
22-1-1-39720,11:11:00,11:11:15,7,427501
22-1-1-39720,11:12:00,11:12:15,8,427404
22-1-1-39720,11:13:00,11:13:15,9,427202
22-1-1-39720,11:15:00,11:15:15,10,679421
22-1-1-39720,11:16:00,11:16:15,11,679101
22-1-1-39720,11:18:00,11:18:15,12,119321
22-1-1-39720,11:20:00,11:20:15,13,116821
22-1-1-39720,11:21:00,11:21:15,14,114601
22-2-1022-45180,12:33:00,12:33:15,1,114602
22-2-1022-45180,12:34:00,12:34:15,2,116822
22-2-1022-45180,12:35:00,12:36:15,3,119322
22-2-1022-45180,12:37:00,12:37:15,4,679102
22-2-1022-45180,12:38:00,12:38:15,5,679422
22-2-1022-45180,12:40:00,12:40:15,6,427201
22-2-1022-45180,12:41:00,12:41:15,7,427403
22-2-1022-45180,12:43:00,12:43:15,8,427502
22-2-1022-45180,12:44:00,12:44:15,9,125202
22-2-1022-45180,12:45:00,12:45:15,10,125602
22-2-1022-45180,12:47:00,12:47:15,11,126102
22-2-1022-45180,12:49:00,12:49:15,12,69522
22-2-1022-45180,12:50:00,12:50:15,13,69702
22-2-1022-45180,12:52:00,12:52:15,14,69601
22-1-1-46920,13:02:00,13:02:15,1,69601
22-1-1-46920,13:04:00,13:04:15,2,69701
22-1-1-46920,13:05:00,13:05:15,3,69501
22-1-1-46920,13:07:00,13:08:15,4,126101
22-1-1-46920,13:09:00,13:09:15,5,125601
22-1-1-46920,13:10:00,13:10:15,6,125201
22-1-1-46920,13:11:00,13:11:15,7,427501
22-1-1-46920,13:12:00,13:12:15,8,427404
22-1-1-46920,13:13:00,13:13:15,9,427202
22-1-1-46920,13:15:00,13:15:15,10,679421
22-1-1-46920,13:16:00,13:16:15,11,679101
22-1-1-46920,13:18:00,13:18:15,12,119321
22-1-1-46920,13:20:00,13:20:15,13,116821
22-1-1-46920,13:21:00,13:21:15,14,114601
22-2-1022-52380,14:33:00,14:33:15,1,114602
22-2-1022-52380,14:34:00,14:34:15,2,116822
22-2-1022-52380,14:35:00,14:36:15,3,119322
22-2-1022-52380,14:37:00,14:37:15,4,679102
22-2-1022-52380,14:38:00,14:38:15,5,679422
22-2-1022-52380,14:40:00,14:40:15,6,427201
22-2-1022-52380,14:41:00,14:41:15,7,427403
22-2-1022-52380,14:43:00,14:43:15,8,427502
22-2-1022-52380,14:44:00,14:44:15,9,125202
22-2-1022-52380,14:45:00,14:45:15,10,125602
22-2-1022-52380,14:47:00,14:47:15,11,126102
22-2-1022-52380,14:49:00,14:49:15,12,69522
22-2-1022-52380,14:50:00,14:50:15,13,69702
22-2-1022-52380,14:52:00,14:52:15,14,69601
22-1-1-54120,15:02:00,15:02:15,1,69601
22-1-1-54120,15:04:00,15:04:15,2,69701
22-1-1-54120,15:05:00,15:05:15,3,69501
22-1-1-54120,15:07:00,15:08:15,4,126101
22-1-1-54120,15:09:00,15:09:15,5,125601
22-1-1-54120,15:10:00,15:10:15,6,125201
22-1-1-54120,15:11:00,15:11:15,7,427501
22-1-1-54120,15:12:00,15:12:15,8,427404
22-1-1-54120,15:13:00,15:13:15,9,427202
22-1-1-54120,15:15:00,15:15:15,10,679421
22-1-1-54120,15:16:00,15:16:15,11,679101
22-1-1-54120,15:18:00,15:18:15,12,119321
22-1-1-54120,15:20:00,15:20:15,13,116821
22-1-1-54120,15:21:00,15:21:15,14,114601
22-2-1022-59580,16:33:00,16:33:15,1,114602
22-2-1022-59580,16:34:00,16:34:15,2,116822
22-2-1022-59580,16:35:00,16:36:15,3,119322
22-2-1022-59580,16:37:00,16:37:15,4,679102
22-2-1022-59580,16:38:00,16:38:15,5,679422
22-2-1022-59580,16:40:00,16:40:15,6,427201
22-2-1022-59580,16:41:00,16:41:15,7,427403
22-2-1022-59580,16:43:00,16:43:15,8,427502
22-2-1022-59580,16:44:00,16:44:15,9,125202
22-2-1022-59580,16:45:00,16:45:15,10,125602
22-2-1022-59580,16:47:00,16:47:15,11,126102
22-2-1022-59580,16:49:00,16:49:15,12,69522
22-2-1022-59580,16:50:00,16:50:15,13,69702
22-2-1022-59580,16:52:00,16:52:15,14,69601
22-1-1-61320,17:02:00,17:02:15,1,69601
22-1-1-61320,17:04:00,17:04:15,2,69701
22-1-1-61320,17:05:00,17:05:15,3,69501
22-1-1-61320,17:07:00,17:08:15,4,126101
22-1-1-61320,17:09:00,17:09:15,5,125601
22-1-1-61320,17:10:00,17:10:15,6,125201
22-1-1-61320,17:11:00,17:11:15,7,427501
22-1-1-61320,17:12:00,17:12:15,8,427404
22-1-1-61320,17:13:00,17:13:15,9,427202
22-1-1-61320,17:15:00,17:15:15,10,679421
22-1-1-61320,17:16:00,17:16:15,11,679101
22-1-1-61320,17:18:00,17:18:15,12,119321
22-1-1-61320,17:20:00,17:20:15,13,116821
22-1-1-61320,17:21:00,17:21:15,14,114601
22-2-1022-66780,18:33:00,18:33:15,1,114602
22-2-1022-66780,18:34:00,18:34:15,2,116822
22-2-1022-66780,18:35:00,18:36:15,3,119322
22-2-1022-66780,18:37:00,18:37:15,4,679102
22-2-1022-66780,18:38:00,18:38:15,5,679422
22-2-1022-66780,18:40:00,18:40:15,6,427201
22-2-1022-66780,18:41:00,18:41:15,7,427403
22-2-1022-66780,18:43:00,18:43:15,8,427502
22-2-1022-66780,18:44:00,18:44:15,9,125202
22-2-1022-66780,18:45:00,18:45:15,10,125602
22-2-1022-66780,18:47:00,18:47:15,11,126102
22-2-1022-66780,18:49:00,18:49:15,12,69522
22-2-1022-66780,18:50:00,18:50:15,13,69702
22-2-1022-66780,18:52:00,18:52:15,14,69601
22-1-1-68520,19:02:00,19:02:15,1,69601
22-1-1-68520,19:04:00,19:04:15,2,69701
22-1-1-68520,19:05:00,19:05:15,3,69501
22-1-1-68520,19:07:00,19:08:15,4,126101
22-1-1-68520,19:09:00,19:09:15,5,125601
22-1-1-68520,19:10:00,19:10:15,6,125201
22-1-1-68520,19:11:00,19:11:15,7,427501
22-1-1-68520,19:12:00,19:12:15,8,427404
22-1-1-68520,19:13:00,19:13:15,9,427202
22-1-1-68520,19:15:00,19:15:15,10,679421
22-1-1-68520,19:16:00,19:16:15,11,679101
22-1-1-68520,19:18:00,19:18:15,12,119321
22-1-1-68520,19:20:00,19:20:15,13,116821
22-1-1-68520,19:21:00,19:21:15,14,114601
22-2-1022-73980,20:33:00,20:33:15,1,114602
22-2-1022-73980,20:34:00,20:34:15,2,116822
22-2-1022-73980,20:35:00,20:36:15,3,119322
22-2-1022-73980,20:37:00,20:37:15,4,679102
22-2-1022-73980,20:38:00,20:38:15,5,679422
22-2-1022-73980,20:40:00,20:40:15,6,427201
22-2-1022-73980,20:41:00,20:41:15,7,427403
22-2-1022-73980,20:43:00,20:43:15,8,427502
22-2-1022-73980,20:44:00,20:44:15,9,125202
22-2-1022-73980,20:45:00,20:45:15,10,125602
22-2-1022-73980,20:47:00,20:47:15,11,126102
22-2-1022-73980,20:49:00,20:49:15,12,69522
22-2-1022-73980,20:50:00,20:50:15,13,69702
22-2-1022-73980,20:52:00,20:52:15,14,69601
22-1-1-75720,21:02:00,21:02:15,1,69601
22-1-1-75720,21:04:00,21:04:15,2,69701
22-1-1-75720,21:05:00,21:05:15,3,69501
22-1-1-75720,21:07:00,21:08:15,4,126101
22-1-1-75720,21:09:00,21:09:15,5,125601
22-1-1-75720,21:10:00,21:10:15,6,125201
22-1-1-75720,21:11:00,21:11:15,7,427501
22-1-1-75720,21:12:00,21:12:15,8,427404
22-1-1-75720,21:13:00,21:13:15,9,427202
22-1-1-75720,21:15:00,21:15:15,10,679421
22-1-1-75720,21:16:00,21:16:15,11,679101
22-1-1-75720,21:18:00,21:18:15,12,119321
22-1-1-75720,21:20:00,21:20:15,13,116821
22-1-1-75720,21:21:00,21:21:15,14,114601
22-2-2022-85980,23:53:00,23:53:15,1,114602
22-2-2022-85980,23:54:00,23:54:15,2,116822
22-2-2022-85980,23:55:00,23:55:15,3,119322
22-2-2022-85980,23:56:00,23:56:15,4,679102
22-2-2022-85980,23:57:00,23:57:15,5,679422
22-2-2022-85980,23:59:00,23:59:15,6,427201
22-2-2022-85980,24:00:00,00:00:15,7,427403
22-2-2022-85980,24:02:00,00:02:15,8,427502
22-2-2022-85980,24:03:00,00:03:15,9,125202
22-2-2022-85980,24:04:00,00:04:15,10,125602
22-2-2022-85980,24:05:00,00:05:15,11,126102
22-2-2022-85980,24:07:00,00:07:15,12,69522
22-2-2022-85980,24:08:00,00:08:15,13,69702
22-2-2022-85980,24:10:00,00:10:15,14,69601
22-121-4-87300,24:15:00,00:15:15,1,69601
22-121-4-87300,24:16:00,00:16:15,2,69701
22-121-4-87300,24:17:00,00:17:15,3,69501
22-121-4-87300,24:19:00,00:19:15,4,126101
22-121-4-87300,24:20:00,00:20:15,5,125601
22-121-4-87300,24:21:00,00:21:15,6,125201
22-121-4-87300,24:22:00,00:22:15,7,427501
22-121-4-87300,24:23:00,00:23:15,8,427404
22-121-4-87300,24:24:00,00:24:15,9,427202
22-121-4-87300,24:26:00,00:26:15,10,679421
22-121-4-87300,24:27:00,00:27:15,11,679101
22-121-4-87300,24:29:00,00:29:15,12,119402
22-121-4-87300,24:30:00,00:30:15,13,116004
22-121-4-87300,24:31:00,00:31:15,14,114426
22-2-1022-21180,05:53:00,05:53:15,1,114602
22-2-1022-21180,05:54:00,05:54:15,2,116822
22-2-1022-21180,05:55:00,05:56:15,3,119322
22-2-1022-21180,05:57:00,05:57:15,4,679102
22-2-1022-21180,05:58:00,05:58:15,5,679422
22-2-1022-21180,06:00:00,06:00:15,6,427201
22-2-1022-21180,06:01:00,06:01:15,7,427403
22-2-1022-21180,06:03:00,06:03:15,8,427502
22-2-1022-21180,06:04:00,06:04:15,9,125202
22-2-1022-21180,06:05:00,06:05:15,10,125602
22-2-1022-21180,06:07:00,06:07:15,11,126102
22-2-1022-21180,06:09:00,06:09:15,12,69522
22-2-1022-21180,06:10:00,06:10:15,13,69702
22-2-1022-21180,06:12:00,06:12:15,14,69601
22-1-1-22920,06:22:00,06:22:15,1,69601
22-1-1-22920,06:24:00,06:24:15,2,69701
22-1-1-22920,06:25:00,06:25:15,3,69501
22-1-1-22920,06:27:00,06:28:15,4,126101
22-1-1-22920,06:29:00,06:29:15,5,125601
22-1-1-22920,06:30:00,06:30:15,6,125201
22-1-1-22920,06:31:00,06:31:15,7,427501
22-1-1-22920,06:32:00,06:32:15,8,427404
22-1-1-22920,06:33:00,06:33:15,9,427202
22-1-1-22920,06:35:00,06:35:15,10,679421
22-1-1-22920,06:36:00,06:36:15,11,679101
22-1-1-22920,06:38:00,06:38:15,12,119321
22-1-1-22920,06:40:00,06:40:15,13,116821
22-1-1-22920,06:41:00,06:41:15,14,114601
22-2-1022-28380,07:53:00,07:53:15,1,114602
22-2-1022-28380,07:54:00,07:54:15,2,116822
22-2-1022-28380,07:55:00,07:56:15,3,119322
22-2-1022-28380,07:57:00,07:57:15,4,679102
22-2-1022-28380,07:58:00,07:58:15,5,679422
22-2-1022-28380,08:00:00,08:00:15,6,427201
22-2-1022-28380,08:01:00,08:01:15,7,427403
22-2-1022-28380,08:03:00,08:03:15,8,427502
22-2-1022-28380,08:04:00,08:04:15,9,125202
22-2-1022-28380,08:05:00,08:05:15,10,125602
22-2-1022-28380,08:07:00,08:07:15,11,126102
22-2-1022-28380,08:09:00,08:09:15,12,69522
22-2-1022-28380,08:10:00,08:10:15,13,69702
22-2-1022-28380,08:12:00,08:12:15,14,69601
22-1-1-30120,08:22:00,08:22:15,1,69601
22-1-1-30120,08:24:00,08:24:15,2,69701
22-1-1-30120,08:25:00,08:25:15,3,69501
22-1-1-30120,08:27:00,08:28:15,4,126101
22-1-1-30120,08:29:00,08:29:15,5,125601
22-1-1-30120,08:30:00,08:30:15,6,125201
22-1-1-30120,08:31:00,08:31:15,7,427501
22-1-1-30120,08:32:00,08:32:15,8,427404
22-1-1-30120,08:33:00,08:33:15,9,427202
22-1-1-30120,08:35:00,08:35:15,10,679421
22-1-1-30120,08:36:00,08:36:15,11,679101
22-1-1-30120,08:38:00,08:38:15,12,119321
22-1-1-30120,08:40:00,08:40:15,13,116821
22-1-1-30120,08:41:00,08:41:15,14,114601
22-2-1022-35580,09:53:00,09:53:15,1,114602
22-2-1022-35580,09:54:00,09:54:15,2,116822
22-2-1022-35580,09:55:00,09:56:15,3,119322
22-2-1022-35580,09:57:00,09:57:15,4,679102
22-2-1022-35580,09:58:00,09:58:15,5,679422
22-2-1022-35580,10:00:00,10:00:15,6,427201
22-2-1022-35580,10:01:00,10:01:15,7,427403
22-2-1022-35580,10:03:00,10:03:15,8,427502
22-2-1022-35580,10:04:00,10:04:15,9,125202
22-2-1022-35580,10:05:00,10:05:15,10,125602
22-2-1022-35580,10:07:00,10:07:15,11,126102
22-2-1022-35580,10:09:00,10:09:15,12,69522
22-2-1022-35580,10:10:00,10:10:15,13,69702
22-2-1022-35580,10:12:00,10:12:15,14,69601
22-1-1-37320,10:22:00,10:22:15,1,69601
22-1-1-37320,10:24:00,10:24:15,2,69701
22-1-1-37320,10:25:00,10:25:15,3,69501
22-1-1-37320,10:27:00,10:28:15,4,126101
22-1-1-37320,10:29:00,10:29:15,5,125601
22-1-1-37320,10:30:00,10:30:15,6,125201
22-1-1-37320,10:31:00,10:31:15,7,427501
22-1-1-37320,10:32:00,10:32:15,8,427404
22-1-1-37320,10:33:00,10:33:15,9,427202
22-1-1-37320,10:35:00,10:35:15,10,679421
22-1-1-37320,10:36:00,10:36:15,11,679101
22-1-1-37320,10:38:00,10:38:15,12,119321
22-1-1-37320,10:40:00,10:40:15,13,116821
22-1-1-37320,10:41:00,10:41:15,14,114601
22-2-1022-42780,11:53:00,11:53:15,1,114602
22-2-1022-42780,11:54:00,11:54:15,2,116822
22-2-1022-42780,11:55:00,11:56:15,3,119322
22-2-1022-42780,11:57:00,11:57:15,4,679102
22-2-1022-42780,11:58:00,11:58:15,5,679422
22-2-1022-42780,12:00:00,12:00:15,6,427201
22-2-1022-42780,12:01:00,12:01:15,7,427403
22-2-1022-42780,12:03:00,12:03:15,8,427502
22-2-1022-42780,12:04:00,12:04:15,9,125202
22-2-1022-42780,12:05:00,12:05:15,10,125602
22-2-1022-42780,12:07:00,12:07:15,11,126102
22-2-1022-42780,12:09:00,12:09:15,12,69522
22-2-1022-42780,12:10:00,12:10:15,13,69702
22-2-1022-42780,12:12:00,12:12:15,14,69601
22-1-1-44520,12:22:00,12:22:15,1,69601
22-1-1-44520,12:24:00,12:24:15,2,69701
22-1-1-44520,12:25:00,12:25:15,3,69501
22-1-1-44520,12:27:00,12:28:15,4,126101
22-1-1-44520,12:29:00,12:29:15,5,125601
22-1-1-44520,12:30:00,12:30:15,6,125201
22-1-1-44520,12:31:00,12:31:15,7,427501
22-1-1-44520,12:32:00,12:32:15,8,427404
22-1-1-44520,12:33:00,12:33:15,9,427202
22-1-1-44520,12:35:00,12:35:15,10,679421
22-1-1-44520,12:36:00,12:36:15,11,679101
22-1-1-44520,12:38:00,12:38:15,12,119321
22-1-1-44520,12:40:00,12:40:15,13,116821
22-1-1-44520,12:41:00,12:41:15,14,114601
22-2-1022-49980,13:53:00,13:53:15,1,114602
22-2-1022-49980,13:54:00,13:54:15,2,116822
22-2-1022-49980,13:55:00,13:56:15,3,119322
22-2-1022-49980,13:57:00,13:57:15,4,679102
22-2-1022-49980,13:58:00,13:58:15,5,679422
22-2-1022-49980,14:00:00,14:00:15,6,427201
22-2-1022-49980,14:01:00,14:01:15,7,427403
22-2-1022-49980,14:03:00,14:03:15,8,427502
22-2-1022-49980,14:04:00,14:04:15,9,125202
22-2-1022-49980,14:05:00,14:05:15,10,125602
22-2-1022-49980,14:07:00,14:07:15,11,126102
22-2-1022-49980,14:09:00,14:09:15,12,69522
22-2-1022-49980,14:10:00,14:10:15,13,69702
22-2-1022-49980,14:12:00,14:12:15,14,69601
22-1-1-51720,14:22:00,14:22:15,1,69601
22-1-1-51720,14:24:00,14:24:15,2,69701
22-1-1-51720,14:25:00,14:25:15,3,69501
22-1-1-51720,14:27:00,14:28:15,4,126101
22-1-1-51720,14:29:00,14:29:15,5,125601
22-1-1-51720,14:30:00,14:30:15,6,125201
22-1-1-51720,14:31:00,14:31:15,7,427501
22-1-1-51720,14:32:00,14:32:15,8,427404
22-1-1-51720,14:33:00,14:33:15,9,427202
22-1-1-51720,14:35:00,14:35:15,10,679421
22-1-1-51720,14:36:00,14:36:15,11,679101
22-1-1-51720,14:38:00,14:38:15,12,119321
22-1-1-51720,14:40:00,14:40:15,13,116821
22-1-1-51720,14:41:00,14:41:15,14,114601
22-2-1022-57180,15:53:00,15:53:15,1,114602
22-2-1022-57180,15:54:00,15:54:15,2,116822
22-2-1022-57180,15:55:00,15:56:15,3,119322
22-2-1022-57180,15:57:00,15:57:15,4,679102
22-2-1022-57180,15:58:00,15:58:15,5,679422
22-2-1022-57180,16:00:00,16:00:15,6,427201
22-2-1022-57180,16:01:00,16:01:15,7,427403
22-2-1022-57180,16:03:00,16:03:15,8,427502
22-2-1022-57180,16:04:00,16:04:15,9,125202
22-2-1022-57180,16:05:00,16:05:15,10,125602
22-2-1022-57180,16:07:00,16:07:15,11,126102
22-2-1022-57180,16:09:00,16:09:15,12,69522
22-2-1022-57180,16:10:00,16:10:15,13,69702
22-2-1022-57180,16:12:00,16:12:15,14,69601
22-1-1-58920,16:22:00,16:22:15,1,69601
22-1-1-58920,16:24:00,16:24:15,2,69701
22-1-1-58920,16:25:00,16:25:15,3,69501
22-1-1-58920,16:27:00,16:28:15,4,126101
22-1-1-58920,16:29:00,16:29:15,5,125601
22-1-1-58920,16:30:00,16:30:15,6,125201
22-1-1-58920,16:31:00,16:31:15,7,427501
22-1-1-58920,16:32:00,16:32:15,8,427404
22-1-1-58920,16:33:00,16:33:15,9,427202
22-1-1-58920,16:35:00,16:35:15,10,679421
22-1-1-58920,16:36:00,16:36:15,11,679101
22-1-1-58920,16:38:00,16:38:15,12,119321
22-1-1-58920,16:40:00,16:40:15,13,116821
22-1-1-58920,16:41:00,16:41:15,14,114601
22-2-1022-64380,17:53:00,17:53:15,1,114602
22-2-1022-64380,17:54:00,17:54:15,2,116822
22-2-1022-64380,17:55:00,17:56:15,3,119322
22-2-1022-64380,17:57:00,17:57:15,4,679102
22-2-1022-64380,17:58:00,17:58:15,5,679422
22-2-1022-64380,18:00:00,18:00:15,6,427201
22-2-1022-64380,18:01:00,18:01:15,7,427403
22-2-1022-64380,18:03:00,18:03:15,8,427502
22-2-1022-64380,18:04:00,18:04:15,9,125202
22-2-1022-64380,18:05:00,18:05:15,10,125602
22-2-1022-64380,18:07:00,18:07:15,11,126102
22-2-1022-64380,18:09:00,18:09:15,12,69522
22-2-1022-64380,18:10:00,18:10:15,13,69702
22-2-1022-64380,18:12:00,18:12:15,14,69601
22-1-1-66120,18:22:00,18:22:15,1,69601
22-1-1-66120,18:24:00,18:24:15,2,69701
22-1-1-66120,18:25:00,18:25:15,3,69501
22-1-1-66120,18:27:00,18:28:15,4,126101
22-1-1-66120,18:29:00,18:29:15,5,125601
22-1-1-66120,18:30:00,18:30:15,6,125201
22-1-1-66120,18:31:00,18:31:15,7,427501
22-1-1-66120,18:32:00,18:32:15,8,427404
22-1-1-66120,18:33:00,18:33:15,9,427202
22-1-1-66120,18:35:00,18:35:15,10,679421
22-1-1-66120,18:36:00,18:36:15,11,679101
22-1-1-66120,18:38:00,18:38:15,12,119321
22-1-1-66120,18:40:00,18:40:15,13,116821
22-1-1-66120,18:41:00,18:41:15,14,114601
22-2-1022-71580,19:53:00,19:53:15,1,114602
22-2-1022-71580,19:54:00,19:54:15,2,116822
22-2-1022-71580,19:55:00,19:56:15,3,119322
22-2-1022-71580,19:57:00,19:57:15,4,679102
22-2-1022-71580,19:58:00,19:58:15,5,679422
22-2-1022-71580,20:00:00,20:00:15,6,427201
22-2-1022-71580,20:01:00,20:01:15,7,427403
22-2-1022-71580,20:03:00,20:03:15,8,427502
22-2-1022-71580,20:04:00,20:04:15,9,125202
22-2-1022-71580,20:05:00,20:05:15,10,125602
22-2-1022-71580,20:07:00,20:07:15,11,126102
22-2-1022-71580,20:09:00,20:09:15,12,69522
22-2-1022-71580,20:10:00,20:10:15,13,69702
22-2-1022-71580,20:12:00,20:12:15,14,69601
22-1-1-73320,20:22:00,20:22:15,1,69601
22-1-1-73320,20:24:00,20:24:15,2,69701
22-1-1-73320,20:25:00,20:25:15,3,69501
22-1-1-73320,20:27:00,20:28:15,4,126101
